name,description,year,manufacturer,romof,cloneof,sampleof,is_runnable,is_device,is_bios,is_mechanical,use_chds,driver,driver_status,display_type,display_rotate,display_width,display_height,display_orientation,sourcefile
tantr,"Puzzle & Action: Tant-R (Japan)","1992",Sega,-,-,-,YES,NO,NO,NO,NO,"segac2.cpp",BUONO,RASTER,"0",256,224,HORIZONTAL,"sega/segac2.cpp"
pbobble,"Puzzle Bobble (Japan, B-System)","1994","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,taito_b.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/taito_b.cpp
pbobblen,"Puzzle Bobble / Bust-A-Move (Neo-Geo, NGM-083)","1994",Taito,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"pbobble2","Puzzle Bobble 2 (Ver 2.3O 1995/07/31)","1995","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,"taito/taito_f3.cpp"
"pbobbl2n","Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo)","1999","Taito (SNK license)",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"pbobble3","Puzzle Bobble 3 (Ver 2.1O 1996/09/27)","1996","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,"taito/taito_f3.cpp"
"pbobble4","Puzzle Bobble 4 (Ver 2.04O 1997/12/19)","1997","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,"taito/taito_f3.cpp"
pzlbreak,"Puzzle Break (set 1)","1997","SemiCom / Tirano",-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,kaneko/snowbros.cpp
puzlclub,"Puzzle Club (Japan prototype)","1990",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"90",288,224,VERTICAL,"namco/namcos1.cpp"
pclubys,"Puzzle Club (Yun Sung, set 1)","2000","Yun Sung",-,-,-,YES,NO,NO,NO,NO,"nmg5.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"yunsung/nmg5.cpp"
pzlbowl,"Puzzle De Bowling (Japan)","1999","Nihon System / MOSS",-,-,-,YES,NO,NO,NO,NO,"seta2.cpp",BUONO,RASTER,"0",384,240,HORIZONTAL,"seta/seta2.cpp"
puzzledp,"Puzzle De Pon!","1995",Visco,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
puzzldpr,"Puzzle De Pon! R!","1997",Visco,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
rongrong,"Puzzle Game Rong Rong (Europe)","1994","Nakanihon (Activision license)",-,-,-,YES,NO,NO,NO,NO,ddenlovr.cpp,INCOMPLETO,RASTER,"0",336,240,HORIZONTAL,dynax/ddenlovr.cpp
puzzlekg,"Puzzle King (Dance & Puzzle)","1998",Eolith,-,-,-,YES,NO,NO,NO,NO,eolith.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,eolith/eolith.cpp
"4in1boot","Puzzle King (PacMan 2, Tetris, HyperMan 2, Snow Bros.)","2002","K1 Soft",-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,kaneko/snowbros.cpp
pzlestar,"Puzzle Star (Sang Ho Soft)","1991","Sang Ho Soft",-,-,-,YES,NO,NO,NO,NO,sangho.cpp,INCOMPLETO,RASTER,"270",543,465,VERTICAL,msx/sangho.cpp
puzlstar,"Puzzle Star / Mohuan Xingzuo (ver. 100MG, 09/30/99 build)","1999","IGS (Metro license)",pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,PRELIMINARE,RASTER,"0",448,224,HORIZONTAL,igs/pgm.cpp
pzletime,"Puzzle Time (prototype)","199?","Elettronica Video-Games",-,-,-,YES,NO,NO,NO,NO,pzletime.cpp,BUONO,RASTER,"0",384,224,HORIZONTAL,edevices/pzletime.cpp
uopoko,"Puzzle Uo Poko (World)","1998","Cave (Jaleco license)",-,-,-,YES,NO,NO,NO,NO,cave.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,atlus/cave.cpp
yutnori,"Puzzle Yutnori (Korea)","1999",Nunal,-,-,-,YES,NO,NO,NO,NO,snowbros.cpp,PRELIMINARE,RASTER,"0",256,224,HORIZONTAL,kaneko/snowbros.cpp
mushitam,"Puzzle! Mushihime-Tama (2005/09/09.MASTER VER)","2005","Cave (AMI license)",-,-,-,YES,NO,NO,NO,NO,"cv1k.cpp",INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,"cave/cv1k.cpp"
joyjoy,"Puzzled / Joy Joy Kid (NGM-021 ~ NGH-021)","1990",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
puzzlet,"Puzzlet (Japan)","2000","Unies Corporation",-,-,-,YES,NO,NO,NO,NO,metro.cpp,PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,metro/metro.cpp
puzzli,"Puzzli (revision B)","1995","Metro / Banpresto",-,-,-,YES,NO,NO,NO,NO,metro.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,metro/metro.cpp
"puzzli2","Puzzli 2 / Pao Pao Yu (ver. 100)","1999","IGS (Metro license)",pgm,-,-,YES,NO,NO,NO,NO,pgm.cpp,INCOMPLETO,RASTER,"0",448,224,HORIZONTAL,igs/pgm.cpp
puzzlove,PuzzLove,"1994",Para,-,-,-,YES,NO,NO,NO,NO,silvmil.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,"f32/silvmil.cpp"
puzznic,"Puzznic (World)","1989","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_l.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/taito_l.cpp
phpython,"Python (Photon System)","1989?",-,-,-,-,YES,NO,NO,NO,NO,photon.cpp,BUONO,RASTER,"0",288,224,HORIZONTAL,misc/photon.cpp
qbert,"Q*bert (US set 1)","1982",Gottlieb,-,-,qbert,YES,NO,NO,NO,NO,gottlieb.cpp,INCOMPLETO,RASTER,"270",256,240,VERTICAL,gottlieb/gottlieb.cpp
qbertqub,"Q*bert's Qubes","1983",Mylstar,-,-,qbert,YES,NO,NO,NO,NO,gottlieb.cpp,INCOMPLETO,RASTER,"270",256,240,VERTICAL,gottlieb/gottlieb.cpp
"qb3","QB-3 (prototype)","1982",Rock-Ola,-,-,-,YES,NO,NO,NO,NO,cinemat.cpp,INCOMPLETO,VECTOR,"180",0,0,HORIZONTAL,cinematronics/cinemat.cpp
qix,"Qix (Rev 2)","1981","Taito America Corporation",-,-,-,YES,NO,NO,NO,NO,qix.cpp,BUONO,RASTER,"270",256,256,VERTICAL,taito/qix.cpp
quake,"Quake Arcade Tournament (Release Beta 2)","1998","Lazer-Tron / iD Software",-,-,-,YES,NO,NO,NO,YES,quakeat.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,pc/quakeat.cpp
quantum,"Quantum (rev 2)","1982","General Computer Corporation (Atari license)",-,-,-,YES,NO,NO,NO,NO,quantum.cpp,BUONO,VECTOR,"270",0,0,VERTICAL,atari/quantum.cpp
quarterb,"Quarterback (rev 5)","1987","Leland Corporation",-,-,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"270",320,240,VERTICAL,cinematronics/leland.cpp
quartet,"Quartet (Rev A, 8751 315-5194)","1986",Sega,-,-,-,YES,NO,NO,NO,NO,"segas16a.cpp",BUONO,RASTER,"0",320,224,HORIZONTAL,"sega/segas16a.cpp"
quasar,"Quasar (set 1)","1980","Zaccaria / Zelco",-,-,-,YES,NO,NO,NO,NO,quasar.cpp,INCOMPLETO,RASTER,"90",232,240,VERTICAL,zaccaria/quasar.cpp
questofd,"Quest of D (CDV-10005C)","2004",Sega,chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/chihiro.cpp
"qofd3","Quest of D Oukoku no Syugosya Ver. 3.02 (CDV-10026D)","2007",Sega,chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/chihiro.cpp
qofdtbk,"Quest of D The Battle Kingdom (CDV-10035B)","2007",Sega,chihiro,-,-,YES,NO,NO,NO,YES,chihiro.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/chihiro.cpp
quester,"Quester (Japan)","1987",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos1.cpp",BUONO,RASTER,"90",288,224,VERTICAL,"namco/namcos1.cpp"
qwak,"Qwak (prototype)","1982",Atari,-,-,-,YES,NO,NO,NO,NO,runaway.cpp,BUONO,RASTER,"270",256,240,VERTICAL,atari/runaway.cpp
rshark,"R-Shark (set 1)","1995",Dooyong,-,-,-,YES,NO,NO,NO,NO,dooyong.cpp,BUONO,RASTER,"270",384,240,VERTICAL,dooyong/dooyong.cpp
rtype,"R-Type (World)","1987",Irem,-,-,-,YES,NO,NO,NO,NO,"m72.cpp",BUONO,RASTER,"0",384,256,HORIZONTAL,"irem/m72.cpp"
"rtype2","R-Type II (World)","1989",Irem,-,-,-,YES,NO,NO,NO,NO,"m72.cpp",BUONO,RASTER,"0",384,256,HORIZONTAL,"irem/m72.cpp"
rtypeleo,"R-Type Leo (World)","1992",Irem,-,-,-,YES,NO,NO,NO,NO,"m92.cpp",BUONO,RASTER,"0",320,240,HORIZONTAL,"irem/m92.cpp"
pc_rcpam,"R.C. Pro-Am (PlayChoice-10)","1987",Rare,"playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",BUONO,RASTER,"0",256,240,HORIZONTAL,"nintendo/playch10.cpp"
"r2dtank","R2D Tank","1980","Sigma Enterprises Inc.",-,-,-,YES,NO,NO,NO,NO,"r2dtank.cpp",BUONO,RASTER,"270",256,224,VERTICAL,"sigma/r2dtank.cpp"
rabbit,"Rabbit (Asia 3/6)","1997","Aorn / Electronic Arts",-,-,-,YES,NO,NO,NO,NO,rabbit.cpp,INCOMPLETO,RASTER,"0",320,224,HORIZONTAL,metro/rabbit.cpp
rabiolep,"Rabio Lepus (Japan)","1987","V-System Co.",-,-,-,YES,NO,NO,NO,NO,rpunch.cpp,BUONO,RASTER,"0",288,216,HORIZONTAL,vsystem/rpunch.cpp
raccoon,"Raccoon World","1998",Eolith,-,-,-,YES,NO,NO,NO,NO,eolith.cpp,PRELIMINARE,RASTER,"0",320,240,HORIZONTAL,eolith/eolith.cpp
racedriv,"Race Drivin' (cockpit, rev 5)","1990","Atari Games",-,-,-,YES,NO,NO,NO,NO,harddriv.cpp,BUONO,RASTER,"0",508,384,HORIZONTAL,atari/harddriv.cpp
raceon,"Race On! (World, RO2 Ver. A)","1998",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos23.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namco/namcos23.cpp"
racinfrc,"Racin' Force (ver EAC)","1994",Konami,konamigx,-,-,YES,NO,NO,NO,NO,konamigx.cpp,PRELIMINARE,RASTER,"0",288,224,HORIZONTAL,konami/konamigx.cpp
racingb,"Racing Beat (World)","1991","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_z.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,taito/taito_z.cpp
rachero,"Racing Hero (FD1094 317-0144)","1989",Sega,-,-,-,YES,NO,NO,NO,NO,segaxbd.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,sega/segaxbd.cpp
racingj,"Racing Jam (GQ676UAC)","1998",Konami,-,-,-,YES,NO,NO,NO,NO,nwk-tr.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,konami/nwk-tr.cpp
racjamdx,"Racing Jam DX","1997",Konami,-,-,-,YES,NO,NO,NO,YES,cobra.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,konami/cobra.cpp
"racingj2","Racing Jam: Chapter II (GQ888UAA)","1998",Konami,-,-,-,YES,NO,NO,NO,NO,nwk-tr.cpp,PRELIMINARE,RASTER,"0",512,400,HORIZONTAL,konami/nwk-tr.cpp
rackemup,"Rack 'em Up (version L)","1987",Konami,-,-,-,YES,NO,NO,NO,NO,battlnts.cpp,BUONO,RASTER,"90",256,224,VERTICAL,konami/battlnts.cpp
racknrol,"Rack + Roll","1986","Senko Industries (Status license from Shinkai Inc.)",-,-,-,YES,NO,NO,NO,NO,galaxold.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,galaxian/galaxold.cpp
radm,"Rad Mobile (World)","1990",Sega,-,-,-,YES,NO,NO,NO,NO,"segas32.cpp",INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,"sega/segas32.cpp"
pc_radrc,"Rad Racer (PlayChoice-10)","1987",Square,"playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nintendo/playch10.cpp"
"pc_radr2","Rad Racer II (PlayChoice-10)","1990","Square (Nintendo of America license)","playch10",-,-,YES,NO,NO,NO,NO,"playch10.cpp",INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,"nintendo/playch10.cpp"
radr,"Rad Rally (World)","1991",Sega,-,-,-,YES,NO,NO,NO,NO,"segas32.cpp",INCOMPLETO,RASTER,"0",416,224,HORIZONTAL,"sega/segas32.cpp"
radarscp,"Radar Scope (TRS02, rev. D)","1980",Nintendo,-,-,-,YES,NO,NO,NO,NO,dkong.cpp,BUONO,RASTER,"270",256,224,VERTICAL,nintendo/dkong.cpp
radarzon,"Radar Zone","1982","Century Electronics",-,-,-,YES,NO,NO,NO,NO,cvs.cpp,INCOMPLETO,RASTER,"90",240,248,VERTICAL,misc/cvs.cpp
rsgun,"Radiant Silvergun (JUET 980523 V1.000)","1998",Treasure,stvbios,-,-,YES,NO,NO,NO,NO,stv.cpp,INCOMPLETO,RASTER,"0",352,224,HORIZONTAL,sega/stv.cpp
radendur,"Radical Enduro (early prototype)","199?","TCH / Sator Videogames",-,-,-,YES,NO,NO,NO,NO,wheelfir.cpp,PRELIMINARE,RASTER,"0",336,248,HORIZONTAL,tch/wheelfir.cpp
radrad,"Radical Radial (US)","1982","Logitec Corp. (Nichibutsu USA license)",-,-,-,YES,NO,NO,NO,NO,seicross.cpp,BUONO,RASTER,"0",256,224,HORIZONTAL,nichibutsu/seicross.cpp
radikalb,"Radikal Bikers (version 2.02)","1998",Gaelco,-,-,-,YES,NO,NO,NO,NO,"gaelco3d.cpp",INCOMPLETO,RASTER,"0",576,432,HORIZONTAL,"gaelco/gaelco3d.cpp"
radirgy,"Radirgy (Japan, Rev A) (GDL-0032A)","2005",Milestone,naomigd,-,-,YES,NO,NO,NO,YES,naomi.cpp,PRELIMINARE,RASTER,"270",640,480,VERTICAL,sega/naomi.cpp
radirgyn,"Radirgy Noa (Japan)","2009","Milestone / Lucky",naomi,-,-,YES,NO,NO,NO,NO,naomi.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/naomi.cpp
raflesia,"Rafflesia (315-5162)","1986","Coreland / Sega",-,-,-,YES,NO,NO,NO,NO,"system1.cpp",BUONO,RASTER,"270",512,224,VERTICAL,"sega/system1.cpp"
rotd,"Rage of the Dragons (NGM-2640?)","2002","Evoga / Playmore",neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
ragnagrd,"Ragnagard / Shin-Oh-Ken","1996",Saurus,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
raiden,"Raiden (World set 1)","1990","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,raiden.cpp,BUONO,RASTER,"270",256,224,VERTICAL,seibu/raiden.cpp
raidendx,"Raiden DX (UK)","1994","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,"raiden2.cpp",BUONO,RASTER,"270",320,240,VERTICAL,"seibu/raiden2.cpp"
rdft,"Raiden Fighters (Germany)","1996","Seibu Kaihatsu (Tuning license)",-,-,-,YES,NO,NO,NO,NO,seibuspi.cpp,INCOMPLETO,RASTER,"270",320,240,VERTICAL,seibu/seibuspi.cpp
"rdft2","Raiden Fighters 2 - Operation Hell Dive (Germany)","1997","Seibu Kaihatsu (Tuning license)",-,-,-,YES,NO,NO,NO,NO,seibuspi.cpp,INCOMPLETO,RASTER,"270",320,240,VERTICAL,seibu/seibuspi.cpp
rfjet,"Raiden Fighters Jet (Germany)","1998","Seibu Kaihatsu (Tuning license)",-,-,-,YES,NO,NO,NO,NO,seibuspi.cpp,INCOMPLETO,RASTER,"270",320,240,VERTICAL,seibu/seibuspi.cpp
"raiden2","Raiden II (US, set 1)","1993","Seibu Kaihatsu (Fabtek license)",-,-,-,YES,NO,NO,NO,NO,"raiden2.cpp",BUONO,RASTER,"270",320,240,VERTICAL,"seibu/raiden2.cpp"
"r2dx_v33","Raiden II New / Raiden DX (newer V33 PCB) (Raiden DX EEPROM)","1996","Seibu Kaihatsu",-,-,-,YES,NO,NO,NO,NO,"r2dx_v33.cpp",BUONO,RASTER,"270",320,240,VERTICAL,"seibu/r2dx_v33.cpp"
raiders,Raiders,"1983","Century Electronics",-,-,-,YES,NO,NO,NO,NO,cvs.cpp,INCOMPLETO,RASTER,"90",240,248,VERTICAL,misc/cvs.cpp
"raiders5","Raiders5","1985",UPL,-,-,-,YES,NO,NO,NO,NO,"nova2001.cpp",BUONO,RASTER,"0",256,192,HORIZONTAL,"upl/nova2001.cpp"
stratof,"Raiga - Strato Fighter (US)","1991",Tecmo,-,-,-,YES,NO,NO,NO,NO,gaiden.cpp,INCOMPLETO,RASTER,"0",256,224,HORIZONTAL,tecmo/gaiden.cpp
rchase,"Rail Chase (World)","1991",Sega,-,-,-,YES,NO,NO,NO,NO,segaybd.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,sega/segaybd.cpp
"rchase2","Rail Chase 2 (Revision A)","1994",Sega,-,-,-,YES,NO,NO,NO,NO,"model2.cpp",INCOMPLETO,RASTER,"0",496,384,HORIZONTAL,"sega/model2.cpp"
raimais,"Raimais (World, rev 1)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_l.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/taito_l.cpp
rbislande,"Rainbow Islands - Extra Version","1988","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,rbisland.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/rbisland.cpp
rbisland,"Rainbow Islands (rev 1)","1987","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,rbisland.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/rbisland.cpp
raizpin,"Raizin Ping Pong (Ver 2.01 O)","2002",Taito,taitotz,-,-,YES,NO,NO,NO,YES,taitotz.cpp,PRELIMINARE,RASTER,"0",512,384,HORIZONTAL,taito/taitotz.cpp
rallybik,"Rally Bike (Europe, US) / Dash Yarou (Japan)","1988","Toaplan / Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"toaplan1.cpp",BUONO,RASTER,"270",320,240,VERTICAL,"toaplan/toaplan1.cpp"
rallyx,"Rally X (32k Ver.?)","1980",Namco,-,-,rallyx,YES,NO,NO,NO,NO,rallyx.cpp,INCOMPLETO,RASTER,"0",288,224,HORIZONTAL,namco/rallyx.cpp
rambo,"Rambo (Export)","2008",Sega,lindbios,-,-,YES,NO,NO,NO,YES,lindbergh.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/lindbergh.cpp
"rambo3","Rambo III (Europe)","1989","Taito Europe Corporation",-,-,-,YES,NO,NO,NO,NO,taito_b.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,taito/taito_b.cpp
rampage,"Rampage (Rev 3, 8/27/86)","1986","Bally Midway",-,-,-,YES,NO,NO,NO,NO,"mcr3.cpp",BUONO,RASTER,"0",512,480,HORIZONTAL,"midway/mcr3.cpp"
rmpgwt,"Rampage: World Tour (rev 1.3)","1997",Midway,-,-,-,YES,NO,NO,NO,NO,midwunit.cpp,BUONO,RASTER,"0",400,254,HORIZONTAL,midway/midwunit.cpp
rampart,"Rampart (Trackball)","1990","Atari Games",-,-,-,YES,NO,NO,NO,NO,rampart.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,atari/rampart.cpp
rangrmsn,"Ranger Mission","2004","RIZ Inc./ Sammy",awbios,-,-,YES,NO,NO,NO,NO,dc_atomiswave.cpp,PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,sega/dc_atomiswave.cpp
rapidfir,"Rapid Fire (v1.1, Build 239)","1998","Hanaho Games",-,-,-,YES,NO,NO,NO,NO,tickee.cpp,BUONO,RASTER,"0",384,240,HORIZONTAL,misc/tickee.cpp
rapidrvr,"Rapid River (US, RD3 Ver. C)","1997",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos23.cpp",PRELIMINARE,RASTER,"0",640,480,HORIZONTAL,"namco/namcos23.cpp"
rastan,"Rastan (World Rev 1)","1987","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,rastan.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,taito/rastan.cpp
raverace,"Rave Racer (World, RV2 Ver.B)","1995",Namco,-,-,-,YES,NO,NO,NO,NO,"namcos22.cpp",INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,"namco/namcos22.cpp"
raycris,"Ray Crisis (V2.03O 1998/11/15 15:43)","1998",Taito,"coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/taitogn.cpp
raystorm,"Ray Storm (Ver 2.06A)","1996",Taito,"coh1000t",-,-,YES,NO,NO,NO,NO,zn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/zn.cpp
raystormg,"Ray Storm (VER 2.60G)","2011","bootleg (Arcade MOD BIOS)","coh3002t",-,-,YES,NO,NO,NO,YES,taitogn.cpp,INCOMPLETO,RASTER,"0",640,480,HORIZONTAL,sony/taitogn.cpp
razmataz,Razzmatazz,"1983",Sega,-,-,-,YES,NO,NO,NO,NO,zaxxon.cpp,INCOMPLETO,RASTER,"90",256,224,VERTICAL,sega/zaxxon.cpp
reactor,Reactor,"1982",Gottlieb,-,-,-,YES,NO,NO,NO,NO,gottlieb.cpp,INCOMPLETO,RASTER,"0",256,240,HORIZONTAL,gottlieb/gottlieb.cpp
reaktor,"Reaktor (Track & Field conversion)","1987",Zilec,-,-,-,YES,NO,NO,NO,NO,trackfld.cpp,BUONO,RASTER,"90",256,224,VERTICAL,konami/trackfld.cpp
"rbff1","Real Bout Fatal Fury / Real Bout Garou Densetsu (NGM-095 ~ NGH-095)","1995",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
"rbff2","Real Bout Fatal Fury 2 - The Newcomers / Real Bout Garou Densetsu 2 - The Newcomers (NGM-2400)","1998",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
rbffspec,"Real Bout Fatal Fury Special / Real Bout Garou Densetsu Special","1996",SNK,neogeo,-,-,YES,NO,NO,NO,NO,neogeo.cpp,BUONO,RASTER,"0",320,224,HORIZONTAL,neogeo/neogeo.cpp
rltennis,"Reality Tennis (set 1)","1993",TCH,-,-,-,YES,NO,NO,NO,NO,rltennis.cpp,INCOMPLETO,RASTER,"0",320,240,HORIZONTAL,tch/rltennis.cpp
rebus,Rebus,"1995",Microhard,-,-,-,YES,NO,NO,NO,NO,splash.cpp,PRELIMINARE,RASTER,"0",368,240,HORIZONTAL,gaelco/splash.cpp
recalh,"Recalhorn (Ver 1.42J 1994/5/11, prototype)","1994","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,"taito_f3.cpp",INCOMPLETO,RASTER,"0",320,232,HORIZONTAL,"taito/taito_f3.cpp"
recordbr,"Recordbreaker (World)","1988","Taito Corporation Japan",-,-,-,YES,NO,NO,NO,NO,taito_h.cpp,BUONO,RASTER,"0",320,240,HORIZONTAL,taito/taito_h.cpp
redalert,"Red Alert","1981","Irem (GDI license)",-,-,-,YES,NO,NO,NO,NO,redalert.cpp,INCOMPLETO,RASTER,"270",256,240,VERTICAL,irem/redalert.cpp
redbaron,"Red Baron (revised hardware)","1980",Atari,-,-,-,YES,NO,NO,NO,NO,bzone.cpp,BUONO,VECTOR,"0",0,0,HORIZONTAL,atari/bzone.cpp
redclash,"Red Clash","1981",Kaneko,-,-,redclash,YES,NO,NO,NO,NO,zerohour.cpp,INCOMPLETO,RASTER,"270",240,192,VERTICAL,universal/zerohour.cpp
redearth,"Red Earth (Europe 961121)","1996",Capcom,-,-,-,YES,NO,NO,NO,YES,"cps3.cpp",BUONO,RASTER,"0",384,224,HORIZONTAL,"capcom/cps3.cpp"
redrobin,"Red Robin","1986",Elettronolo,-,-,-,YES,NO,NO,NO,NO,fastfred.cpp,BUONO,RASTER,"90",256,224,VERTICAL,galaxian/fastfred.cpp
"redlin2p","Redline Racer (2 players)","1987","Cinematronics (Tradewest license)",-,-,-,YES,NO,NO,NO,NO,leland.cpp,BUONO,RASTER,"270",320,240,VERTICAL,cinematronics/leland.cpp
regulus,"Regulus (315-5033, Rev A.)","1983",Sega,-,-,-,YES,NO,NO,NO,NO,"system1.cpp",BUONO,RASTER,"270",512,224,VERTICAL,"sega/system1.cpp"
relief,"Relief Pitcher (Rev D, 07 Jun 1992 / 28 May 1992)","1992","Atari Games",-,-,-,YES,NO,NO,NO,NO,relief.cpp,BUONO,RASTER,"0",336,240,HORIZONTAL,atari/relief.cpp
rendfgtr,"Renda Fighter (Japan, main ver. 2.02, video ver. 2.03)","2000","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,sbmjb.cpp,PRELIMINARE,RASTER,"0",320,224,HORIZONTAL,taito/sbmjb.cpp
renegade,"Renegade (US)","1986","Technos Japan (Taito America license)",-,-,-,YES,NO,NO,NO,NO,renegade.cpp,BUONO,RASTER,"0",256,238,HORIZONTAL,technos/renegade.cpp
repulse,Repulse,"1985","Crux / Sega",-,-,-,YES,NO,NO,NO,NO,kyugo.cpp,BUONO,RASTER,"90",288,224,VERTICAL,orca/kyugo.cpp
rescue,Rescue,"1982","Stern Electronics",-,-,-,YES,NO,NO,NO,NO,scobra.cpp,BUONO,RASTER,"90",256,224,VERTICAL,galaxian/scobra.cpp
rescraid,"Rescue Raider (5/11/87) (non-cartridge)","1987","Bally Midway",-,-,-,YES,NO,NO,NO,NO,balsente.cpp,BUONO,RASTER,"0",256,240,HORIZONTAL,midway/balsente.cpp
retofinv,"Return of the Invaders","1985","Taito Corporation",-,-,-,YES,NO,NO,NO,NO,retofinv.cpp,BUONO,RASTER,"90",288,224,VERTICAL,taito/retofinv.cpp
jedi,"Return of the Jedi","1984",Atari,-,-,-,YES,NO,NO,NO,NO,jedi.cpp,BUONO,RASTER,"0",296,240,HORIZONTAL,atari/jedi.cpp
